0,9,2,0,14,0,1,3,0,0,2,3,27,2,2,1,3,1,1,0,0
0,24,1,2,35,0,3,3,0,0,4,2,27,0,1,1,2,1,0,0,0
0,30,2,2,31,0,1,2,0,0,4,1,31,2,1,1,1,1,0,0,0
0,6,4,2,18,0,0,4,0,0,4,3,36,2,2,3,3,1,1,0,0
0,24,2,2,29,4,2,2,0,0,4,2,20,2,1,1,2,1,0,0,0
0,12,2,0,12,0,2,4,0,0,2,0,24,2,1,1,1,1,0,0,0
0,24,1,2,33,2,1,4,0,0,4,3,30,2,2,1,2,2,1,0,0
3,12,2,2,11,2,2,4,0,0,4,2,29,2,0,1,1,1,0,0,0
0,15,2,0,39,0,2,3,0,0,2,1,29,2,1,1,2,1,1,0,0
0,12,2,0,11,0,2,4,0,0,3,0,27,2,1,1,1,1,0,0,0
0,10,2,0,14,0,1,3,0,0,2,3,27,2,2,1,3,1,1,0,-1
0,10,2,0,14,1,1,3,0,0,2,3,27,2,2,1,3,1,1,0,-1
0,10,2,0,14,1,1,3,0,0,3,3,27,2,2,1,3,1,1,0,-1
1,10,2,0,14,1,1,3,0,0,3,3,27,2,2,1,3,1,1,0,-1
2,9,2,1,16,1,3,4,0,0,4,2,27,0,2,4,1,1,1,0,-1
2,10,2,1,16,1,3,4,0,0,4,2,27,0,2,4,1,1,1,0,-1
2,10,2,0,16,1,3,4,0,0,4,2,27,0,2,4,1,1,1,0,-1
2,9,2,0,16,1,3,4,0,0,4,2,27,0,2,4,1,1,1,0,-1
2,9,2,0,16,1,3,4,0,0,3,2,27,0,2,4,1,1,1,0,-1
2,9,2,1,16,1,3,4,0,0,3,2,27,0,2,4,1,1,1,0,-1
2,9,2,2,16,1,3,4,0,0,3,2,27,0,2,4,1,1,1,0,-1
2,9,2,2,16,1,3,4,0,0,3,2,26,0,2,4,1,1,1,0,-1
2,8,2,2,16,1,3,4,0,0,3,2,26,0,2,4,1,1,1,0,-1
2,8,2,2,16,1,3,4,0,0,3,2,27,0,2,4,1,1,1,0,-1
2,9,2,2,15,1,3,4,0,0,3,2,27,0,2,4,1,1,1,0,-1
