0,9,0,0,18,0,0,1,0,0,1,0,23,0,0,1,0,1,1,1,1
0,12,0,1,25,0,0,1,0,0,1,0,26,0,0,1,0,1,0,0,1
0,9,0,0,18,0,0,1,0,0,1,0,23,0,0,1,0,1,0,0,1
0,11,0,1,23,0,0,1,0,0,1,0,25,0,0,1,0,1,0,0,1
0,13,0,1,28,0,0,1,0,0,1,0,27,0,0,1,0,1,0,0,1
0,13,0,1,27,0,0,1,0,0,1,0,26,0,0,1,0,1,0,0,1
0,11,0,1,21,0,0,1,0,0,1,0,24,0,0,1,0,1,0,0,1
0,10,0,1,19,0,0,1,0,0,1,0,24,0,0,1,0,1,0,0,1
0,7,0,0,13,0,0,1,0,0,1,0,22,0,0,1,0,1,0,0,1
0,12,0,1,26,0,0,1,0,0,1,0,26,0,0,1,0,1,0,0,1
0,9,0,0,17,0,0,1,0,0,1,0,23,0,0,1,0,1,1,1,1
0,8,0,0,17,0,0,1,0,0,1,0,23,0,0,1,0,1,1,1,1
0,8,0,0,17,0,0,1,0,0,1,0,23,1,0,1,0,1,1,1,1
0,8,0,0,18,0,0,1,0,0,1,0,23,1,0,1,0,1,1,1,1
0,8,0,0,18,0,0,1,0,0,1,0,23,1,0,1,0,2,1,1,1
1,8,0,0,18,0,0,1,0,0,1,0,23,1,0,1,0,2,1,1,1
1,8,1,0,18,0,0,1,0,0,1,0,23,1,0,1,0,2,1,1,1
1,8,2,0,18,0,0,1,0,0,1,0,23,1,0,1,0,2,1,1,1
1,8,2,0,19,0,0,1,0,0,1,0,23,1,0,1,0,2,1,1,1
1,8,2,0,20,0,0,1,0,0,1,0,23,1,0,1,0,2,1,1,1
0,8,2,0,20,0,0,1,0,0,1,0,23,1,0,1,0,2,1,1,1
0,8,2,0,20,0,0,1,0,0,2,0,23,1,0,1,0,2,1,1,1
0,8,2,0,20,0,0,2,0,0,2,0,23,1,0,1,0,2,1,1,1
0,9,2,0,20,0,0,2,0,0,2,0,23,1,0,1,0,2,1,1,1
0,9,2,0,20,0,0,2,0,0,1,0,23,1,0,1,0,2,1,1,1
0,9,2,0,20,0,0,2,0,0,1,0,22,1,0,1,0,2,1,1,1
0,9,2,0,20,0,0,2,0,0,1,0,22,2,0,1,0,2,1,1,1
0,9,2,1,20,0,0,2,0,0,1,0,22,2,0,1,0,2,1,1,1
0,9,2,1,20,0,0,3,0,0,1,0,22,2,0,1,0,2,1,1,1
0,9,2,1,20,0,0,3,0,0,1,1,22,2,0,1,0,2,1,1,1
0,9,2,1,20,1,0,3,0,0,1,1,22,2,0,1,0,2,1,1,1
0,9,2,1,20,1,0,3,0,0,1,1,22,1,0,1,0,2,1,1,1
0,9,2,1,20,1,0,3,0,0,1,1,22,1,0,1,1,2,1,1,1
0,9,2,1,19,1,0,3,0,0,1,1,22,1,0,1,1,2,1,1,1
0,8,2,1,19,1,0,3,0,0,1,1,22,1,0,1,1,2,1,1,1
0,8,2,0,19,1,0,3,0,0,1,1,22,1,0,1,1,2,1,1,1
0,8,2,0,19,1,0,3,0,0,1,1,22,1,0,1,1,2,1,0,1
0,8,2,0,19,1,0,3,0,0,1,2,22,1,0,1,1,2,1,0,1
0,8,2,0,19,1,0,2,0,0,1,2,22,1,0,1,1,2,1,0,1
0,8,2,0,19,1,0,2,0,0,1,2,22,1,0,1,1,2,0,0,1
0,8,2,0,20,1,0,2,0,0,1,2,22,1,0,1,1,2,0,0,1
1,8,2,0,20,1,0,2,0,0,1,2,22,1,0,1,1,2,0,0,1
1,8,2,0,20,1,0,3,0,0,1,2,22,1,0,1,1,2,0,0,1
1,8,2,0,20,1,0,3,0,0,1,2,22,1,0,2,1,2,0,0,1
1,8,2,1,20,1,0,3,0,0,1,2,22,1,0,2,1,2,0,0,1
1,8,2,1,20,1,0,2,0,0,1,2,22,1,0,2,1,2,0,0,1
1,8,2,1,20,1,0,2,0,0,1,1,22,1,0,2,1,2,0,0,1
1,9,2,1,20,1,0,2,0,0,1,1,22,1,0,2,1,2,0,0,1
1,9,2,1,20,1,0,1,0,0,1,1,22,1,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,1,1,22,1,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,1,1,23,1,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,1,2,23,1,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,1,2,23,0,0,2,1,2,0,0,1
1,8,2,0,20,1,0,1,0,0,1,2,23,0,0,2,1,2,0,0,1
1,8,2,0,20,1,0,1,0,0,1,2,22,0,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,1,2,22,0,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,2,2,22,0,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,2,2,23,0,0,2,1,2,0,0,1
1,9,2,0,20,1,0,1,0,0,2,2,23,0,0,3,1,2,0,0,1
1,9,2,0,19,1,0,1,0,0,2,2,23,0,0,3,1,2,0,0,1
1,10,2,0,19,1,0,1,0,0,2,2,23,0,0,3,1,2,0,0,1
1,11,2,0,19,1,0,1,0,0,2,2,23,0,0,3,1,2,0,0,1
1,11,2,0,19,1,0,1,0,0,2,1,23,0,0,3,1,2,0,0,1
1,11,2,0,19,1,0,1,0,0,2,1,24,0,0,3,1,2,0,0,1
1,11,2,0,19,1,0,1,0,0,2,0,24,0,0,3,1,2,0,0,1
1,11,2,0,19,1,0,1,0,0,2,0,23,0,0,3,1,2,0,0,1
1,11,2,0,19,1,0,1,0,0,2,0,23,0,1,3,1,2,0,0,1
1,11,2,1,19,1,0,1,0,0,2,0,23,0,1,3,1,2,0,0,1
1,11,2,1,19,0,0,1,0,0,2,0,23,0,1,3,1,2,0,0,1
1,11,2,1,19,0,0,1,0,0,1,0,23,0,1,3,1,2,0,0,1
1,10,2,1,19,0,0,1,0,0,1,0,23,0,1,3,1,2,0,0,1
1,10,2,0,19,0,0,1,0,0,1,0,23,0,1,3,1,2,0,0,1
1,10,2,0,20,0,0,1,0,0,1,0,23,0,1,3,1,2,0,0,1
1,10,2,0,20,0,0,1,0,0,1,0,23,0,1,4,1,2,0,0,1
0,10,2,0,20,0,0,1,0,0,1,0,23,0,1,4,1,2,0,0,1
0,10,2,0,19,0,0,1,0,0,1,0,23,0,1,4,1,2,0,0,1
0,10,2,0,19,0,0,1,0,0,1,0,23,0,1,4,0,2,0,0,1
0,10,2,0,19,0,0,1,0,0,1,0,23,0,1,3,0,2,0,0,1
0,10,2,0,19,0,0,1,0,0,1,1,23,0,1,3,0,2,0,0,1
0,10,2,0,19,0,0,1,0,0,1,1,23,0,1,3,0,1,0,0,1
0,10,2,0,20,0,0,1,0,0,1,1,23,0,1,3,0,1,0,0,1
0,10,1,0,20,0,0,1,0,0,1,1,23,0,1,3,0,1,0,0,1
0,10,1,0,20,0,0,1,0,0,1,1,23,0,1,3,0,1,1,0,1
0,10,1,0,20,0,0,1,0,0,1,0,23,0,1,3,0,1,1,0,1
0,10,1,0,20,0,0,2,0,0,1,0,23,0,1,3,0,1,1,0,1
0,10,1,0,20,0,0,2,0,0,1,0,23,0,1,3,0,1,0,0,1
0,10,1,0,21,0,0,2,0,0,1,0,23,0,1,3,0,1,0,0,1
0,10,1,0,21,0,0,2,0,0,1,0,23,0,1,2,0,1,0,0,1
0,10,1,0,21,0,0,2,0,0,1,0,23,0,0,2,0,1,0,0,1
0,10,1,0,21,0,0,2,0,0,1,0,23,0,0,2,0,2,0,0,1
1,10,1,0,21,0,0,2,0,0,1,0,23,0,0,2,0,2,0,0,1
1,10,1,0,21,0,0,3,0,0,1,0,23,0,0,2,0,2,0,0,1
1,10,1,0,21,0,0,3,0,0,1,1,23,0,0,2,0,2,0,0,1
1,10,1,0,21,0,0,3,0,0,1,1,23,0,0,2,0,1,0,0,1
1,10,1,0,21,0,0,3,0,0,1,1,23,0,0,2,0,1,1,0,1
1,13,0,0,22,0,1,4,0,0,1,1,24,0,0,1,0,2,1,1,1
1,13,0,1,22,0,1,4,0,0,1,1,24,0,0,1,0,2,1,1,1
1,13,0,1,22,0,1,4,0,0,1,1,24,0,0,1,0,2,0,1,1
1,13,0,1,22,0,1,4,0,0,1,0,24,0,0,1,0,2,0,1,1
1,13,0,1,22,0,1,4,0,0,2,0,24,0,0,1,0,2,0,1,1
1,13,0,1,23,0,1,4,0,0,2,0,24,0,0,1,0,2,0,1,1
1,13,0,2,23,0,1,4,0,0,2,0,24,0,0,1,0,2,0,1,1
0,13,0,2,23,0,1,4,0,0,2,0,24,0,0,1,0,2,0,1,1
0,13,0,2,24,0,1,4,0,0,2,0,24,0,0,1,0,2,0,1,1
0,13,0,2,24,1,1,4,0,0,2,0,24,0,0,1,0,2,0,1,1
0,13,0,2,24,1,1,4,0,0,2,1,24,0,0,1,0,2,0,1,1
0,13,0,2,24,1,0,4,0,0,2,1,24,0,0,1,0,2,0,1,1
0,13,0,2,23,1,0,4,0,0,2,1,24,0,0,1,0,2,0,1,1
0,13,0,2,23,1,0,4,0,0,2,1,24,0,0,1,0,2,1,1,1
0,13,0,2,23,0,0,4,0,0,2,1,24,0,0,1,0,2,1,1,1
0,13,0,2,23,0,1,4,0,0,2,1,24,0,0,1,0,2,1,1,1
0,13,0,2,24,0,1,4,0,0,2,1,24,0,0,1,0,2,1,1,1
0,13,0,2,24,0,1,4,0,0,2,1,24,0,1,1,0,2,1,1,1
0,13,0,2,24,1,1,4,0,0,2,1,24,0,1,1,0,2,1,1,1
0,12,0,1,25,0,0,1,0,0,1,0,26,0,0,1,0,2,0,0,1
0,12,0,1,25,0,0,1,0,0,1,0,26,0,0,1,1,2,0,0,1
0,12,0,1,25,0,0,1,0,0,1,0,26,0,0,1,1,2,1,0,1
0,12,0,1,25,0,0,1,0,0,2,0,26,0,0,1,1,2,1,0,1
0,12,0,1,25,0,0,2,0,0,2,0,26,0,0,1,1,2,1,0,1
0,12,0,1,25,0,0,2,0,0,2,0,26,1,0,1,1,2,1,0,1
0,12,0,1,25,0,0,2,0,0,2,0,26,1,0,1,1,2,1,1,1
0,11,0,1,25,0,0,2,0,0,2,0,26,1,0,1,1,2,1,1,1
0,11,0,1,25,0,0,2,0,0,1,0,26,1,0,1,1,2,1,1,1
0,11,0,1,25,0,0,3,0,0,1,0,26,1,0,1,1,2,1,1,1
0,11,0,1,25,0,0,3,0,0,1,1,26,1,0,1,1,2,1,1,1
0,11,0,1,25,0,0,3,0,0,1,1,26,1,1,1,1,2,1,1,1
0,11,0,2,25,0,0,3,0,0,1,1,26,1,1,1,1,2,1,1,1
0,11,0,2,25,0,0,4,0,0,1,1,26,1,1,1,1,2,1,1,1
0,11,0,2,25,0,0,4,0,0,1,1,25,1,1,1,1,2,1,1,1
0,11,0,1,25,0,0,4,0,0,1,1,25,1,1,1,1,2,1,1,1
0,11,0,1,25,0,0,4,0,0,1,1,25,1,1,1,1,2,1,0,1
0,11,0,1,25,0,0,4,0,0,1,1,25,2,1,1,1,2,1,0,1
0,12,0,1,25,0,0,4,0,0,1,1,25,2,1,1,1,2,1,0,1
0,12,0,1,25,0,0,4,0,0,1,2,25,2,1,1,1,2,1,0,1
0,12,0,1,26,0,0,4,0,0,1,1,25,2,1,1,1,2,1,0,1
0,12,0,1,26,0,0,4,0,0,1,1,25,2,1,2,1,2,1,0,1
0,12,0,1,26,0,0,4,0,0,1,1,25,2,1,2,1,2,0,0,1
0,12,0,1,26,0,0,4,0,0,1,1,26,2,1,2,1,2,0,0,1
0,12,0,1,26,0,0,3,0,0,1,1,26,2,1,2,1,2,0,0,1
0,12,0,1,26,1,0,3,0,0,1,1,26,2,1,2,1,2,0,0,1
0,12,0,1,26,0,0,3,0,0,1,1,27,2,1,2,1,2,0,0,1
0,12,0,1,26,0,0,3,0,0,1,2,27,2,1,2,1,2,0,0,1
0,12,0,1,26,0,1,3,0,0,1,2,27,2,1,2,1,2,0,0,1
0,12,0,1,26,0,1,2,0,0,1,2,27,2,1,2,1,2,0,0,1
0,12,0,1,26,0,1,2,0,0,1,2,27,2,1,2,2,2,0,0,1
0,12,0,1,26,0,1,2,0,0,1,2,28,2,1,2,2,2,0,0,1
0,13,0,1,26,0,1,2,0,0,1,2,28,2,1,2,2,2,0,0,1
0,13,0,1,26,0,2,2,0,0,1,2,28,2,1,2,2,2,0,0,1
