9,7,37,15,6,0,0,0,0,2,1,3,1,1
9,7,37,15,6,0,0,0,0,2,1,4,1,1
9,7,37,15,6,0,0,0,0,2,1,4,2,1
9,7,38,15,6,0,0,0,0,2,1,4,2,1
9,7,37,15,5,0,0,0,0,2,1,4,2,1
9,7,37,15,5,0,0,0,0,2,0,4,2,1
9,7,37,15,5,0,0,0,0,2,0,4,1,1
9,7,38,15,5,0,0,0,0,2,0,4,2,1
9,7,38,15,5,0,0,0,0,2,0,4,1,1
9,7,38,15,5,0,0,0,0,1,0,4,1,1
9,7,38,15,5,0,0,0,0,1,0,4,2,1
9,6,38,15,5,0,0,0,0,1,0,4,2,1
9,6,39,15,5,0,0,0,0,1,0,4,2,1
9,6,39,15,5,0,0,0,0,1,0,4,3,1
9,5,39,15,5,0,0,0,0,1,0,4,3,1
9,5,39,14,5,0,0,0,0,1,0,4,3,1
9,5,39,14,5,0,0,0,0,1,0,4,2,1
9,5,39,14,5,0,0,0,0,1,0,3,2,1
9,5,39,15,5,0,0,0,0,1,0,3,2,1
9,5,39,15,5,0,0,0,0,1,0,2,2,1
9,5,39,15,5,0,0,0,0,1,0,2,3,1
9,5,39,14,5,0,0,0,0,1,0,2,2,1
9,5,39,14,6,0,0,0,0,1,0,2,2,1
9,5,39,13,6,0,0,0,0,1,0,2,2,1
9,5,39,13,5,0,0,0,0,1,0,2,2,1
9,5,38,13,5,0,0,0,0,1,0,2,2,1
9,5,38,13,5,0,0,0,0,1,0,1,2,1
9,5,38,13,5,0,0,0,0,1,0,1,1,1
9,5,38,13,5,0,0,0,0,1,0,2,1,1
9,5,38,13,6,0,0,0,0,1,0,2,1,1
9,5,38,13,6,0,0,0,0,1,1,2,1,1
9,5,39,13,6,0,0,0,0,1,1,2,1,1
9,5,39,14,6,0,0,0,0,1,1,2,1,1
9,5,39,14,6,0,0,0,0,0,1,2,1,1
9,5,39,14,6,0,0,0,0,0,1,3,1,1
9,5,39,15,6,0,0,0,0,0,1,3,1,1
9,5,39,15,6,0,0,0,0,0,1,3,0,1
9,5,39,15,6,0,0,0,0,1,1,3,0,1
9,5,38,15,6,0,0,0,0,1,1,3,0,1
9,5,39,15,6,0,0,0,0,1,1,2,0,1
9,5,39,15,6,0,1,0,0,1,1,2,0,1
9,5,39,15,6,0,1,0,0,0,1,2,0,1
9,6,39,15,6,0,1,0,0,0,1,2,0,1
9,6,39,15,6,0,1,0,0,0,0,2,0,1
9,6,39,15,6,0,1,0,0,0,0,1,0,1
9,6,39,15,6,0,2,0,0,0,0,1,0,1
8,6,39,15,6,0,2,0,0,0,0,1,0,1
8,6,38,15,6,0,2,0,0,0,0,1,0,1
8,6,39,14,6,0,2,0,0,0,0,1,0,1
8,6,39,15,6,0,2,0,0,1,0,1,0,1
8,6,39,15,6,0,2,0,0,2,0,1,0,1
8,7,39,15,6,0,2,0,0,2,0,1,0,1
8,7,39,14,6,0,2,0,0,2,0,1,0,1
7,7,39,14,6,0,2,0,0,2,0,1,0,1
7,7,39,14,6,0,1,0,0,2,0,1,0,1
5,5,35,14,1,4,0,0,0,3,2,4,1,-1
5,1,37,0,3,8,1,0,0,0,9,8,12,1
5,1,37,0,3,7,1,0,0,0,9,8,12,1
5,1,37,0,3,7,1,0,0,0,9,7,12,1
5,1,37,1,3,7,1,0,0,0,9,7,12,1
5,1,37,1,3,8,1,0,0,0,9,7,12,1
5,1,37,1,3,8,1,0,0,0,9,6,12,1
5,1,37,1,3,9,1,0,0,0,9,6,12,1
5,1,37,1,3,10,1,0,0,0,9,6,12,1
5,1,37,1,3,10,1,0,0,0,9,7,12,1
5,1,37,1,3,10,1,0,0,0,10,7,12,1
5,1,37,2,3,10,1,0,0,0,10,7,12,1
5,2,37,2,3,10,1,0,0,0,10,7,12,1
5,2,37,2,3,10,1,0,0,0,11,7,12,1
5,2,37,2,3,10,1,0,0,0,12,7,12,1
5,2,38,2,3,10,1,0,0,0,12,7,12,1
5,2,38,1,3,10,1,0,0,0,12,7,12,1
4,6,37,1,2,9,0,0,0,1,13,9,12,-1
5,6,37,1,2,9,0,0,0,1,13,9,12,-1
5,6,37,1,2,9,0,0,0,1,12,9,12,-1
5,6,37,1,2,9,0,0,0,0,12,9,12,-1
5,6,37,1,2,9,0,0,0,0,12,10,12,-1
5,6,37,0,2,9,0,0,0,0,12,10,12,-1
5,7,37,0,2,9,0,0,0,0,12,10,12,-1
5,7,37,0,2,9,0,0,0,0,13,10,12,-1
5,7,37,0,2,10,0,0,0,0,13,10,12,-1
5,7,37,1,2,10,0,0,0,0,13,10,12,-1
5,7,37,1,2,11,0,0,0,0,13,10,12,-1
5,7,37,1,2,11,0,0,0,0,13,10,11,-1
5,7,36,1,2,11,0,0,0,0,13,10,11,-1
5,7,36,2,2,11,0,0,0,0,13,10,11,-1
5,7,36,2,2,11,0,0,0,0,14,10,11,-1
5,7,36,2,2,11,0,0,0,0,14,10,12,-1
6,7,36,2,2,11,0,0,0,0,14,10,12,-1
6,7,36,2,2,11,0,0,0,1,14,10,12,-1
7,7,36,2,2,11,0,0,0,1,14,10,12,-1
8,7,36,2,2,11,0,0,0,1,14,10,12,-1
8,7,37,2,2,11,0,0,0,1,14,10,12,-1
7,7,37,2,2,11,0,0,0,1,14,10,12,-1
7,7,36,2,2,12,0,0,0,1,14,10,12,-1
7,7,36,2,2,12,0,0,0,1,13,10,12,-1
7,7,36,1,2,12,0,0,0,1,13,10,12,-1
7,7,36,2,2,12,0,0,0,2,13,10,12,-1
7,7,36,1,2,12,0,0,0,2,13,10,12,-1
7,7,35,1,2,12,0,0,0,2,13,10,12,-1
7,7,34,1,2,12,0,0,0,2,13,10,12,-1
7,7,34,1,2,12,0,0,0,2,14,10,12,-1
7,7,34,2,2,12,0,0,0,2,14,10,12,-1
7,7,34,2,2,12,0,0,0,2,13,10,12,-1
7,7,34,2,2,12,0,0,0,2,14,9,12,-1
7,7,34,1,2,12,0,0,0,2,14,9,12,-1
7,6,34,1,2,12,0,0,0,2,14,9,12,-1
7,6,34,1,2,13,0,0,0,2,14,9,12,-1
7,6,34,1,2,12,0,0,0,2,14,9,13,-1
7,6,34,1,2,12,0,0,0,1,14,9,13,-1
7,5,34,1,2,12,0,0,0,1,14,9,13,-1
7,5,33,1,2,12,0,0,0,1,14,9,13,-1
7,5,33,1,2,12,0,0,0,1,14,10,13,-1
7,4,33,1,2,12,0,0,0,1,14,10,13,-1
7,4,33,1,2,12,0,0,0,1,13,10,13,-1
7,4,32,1,2,12,0,0,0,1,13,10,13,-1
7,4,32,1,1,12,0,0,0,1,13,10,13,-1
7,5,32,1,1,12,0,0,0,1,13,10,13,-1
7,6,32,1,1,12,0,0,0,1,13,10,13,-1
7,6,31,1,1,12,0,0,0,1,13,10,13,-1
8,6,31,1,1,12,0,0,0,1,13,10,13,-1
8,6,31,1,1,12,0,0,0,0,13,10,13,-1
8,6,31,1,1,12,0,0,0,0,13,11,13,-1
8,6,31,2,1,12,0,0,0,0,13,11,13,-1
8,6,31,2,1,12,0,0,0,0,13,11,14,-1
8,6,31,2,1,12,0,0,0,0,13,11,15,-1
8,6,31,2,1,12,0,0,0,0,13,12,15,-1
8,6,31,1,1,12,0,0,0,0,13,12,15,-1
8,6,31,1,2,12,0,0,0,0,13,12,15,-1
8,6,31,1,2,13,0,0,0,0,13,12,15,-1
8,6,30,1,2,13,0,0,0,0,13,12,15,-1
8,6,30,1,2,13,0,0,0,1,13,12,15,-1
8,6,30,1,1,13,0,0,0,1,13,12,15,-1
8,6,30,1,1,13,0,0,0,1,14,12,15,-1
8,6,30,1,1,13,0,0,0,1,14,12,14,-1
7,6,30,1,1,13,0,0,0,1,14,12,14,-1
7,6,30,1,2,13,0,0,0,1,14,12,14,-1
7,6,30,2,2,13,0,0,0,1,14,12,14,-1
7,6,30,2,2,13,0,0,0,1,14,12,13,-1
7,7,30,2,2,13,0,0,0,1,14,12,13,-1
8,7,30,2,2,13,0,0,0,1,14,12,13,-1
8,7,30,1,2,13,0,0,0,1,14,12,13,-1
8,7,30,1,2,12,0,0,0,1,14,12,13,-1
8,7,29,1,2,12,0,0,0,1,14,12,13,-1
8,7,29,1,1,12,0,0,0,1,14,12,13,-1
8,7,29,1,1,12,0,0,0,1,14,13,13,-1
8,6,29,1,1,12,0,0,0,0,14,13,13,-1
8,6,30,1,1,12,0,0,0,0,14,13,13,-1
8,6,30,1,1,11,0,0,0,0,14,13,13,-1
8,6,30,1,2,11,0,0,0,0,14,13,13,-1
8,6,30,1,2,10,0,0,0,0,14,13,13,-1
8,6,31,1,2,10,0,0,0,0,14,13,13,-1
9,6,31,1,2,10,0,0,0,0,14,13,13,-1
9,6,31,1,2,10,0,0,0,0,14,14,13,-1
9,6,31,1,2,10,0,0,0,0,15,14,13,-1
9,6,31,1,2,10,0,0,0,0,15,15,13,-1
9,6,31,1,2,10,0,0,0,1,15,15,13,-1
9,6,32,1,2,10,0,0,0,1,15,15,13,-1
9,6,32,0,2,10,0,0,0,1,15,15,13,-1
9,6,32,0,2,10,0,0,0,1,16,15,13,-1
9,6,32,0,2,10,0,0,0,0,16,15,13,-1
9,6,32,0,2,10,0,0,0,0,16,16,13,-1
9,6,32,0,2,10,0,0,0,0,16,16,12,-1
9,6,32,0,2,10,0,0,0,0,17,16,12,-1
9,6,32,0,2,11,0,0,0,0,17,16,12,-1
9,6,32,0,2,12,1,0,0,0,16,16,12,1
9,6,32,0,2,13,1,0,0,0,16,16,12,1
9,7,32,0,2,13,1,0,0,0,16,16,12,1
9,7,32,0,2,13,1,0,0,1,16,16,12,1
9,7,32,0,2,13,1,0,0,0,16,16,11,1
9,7,32,0,2,13,1,0,0,0,17,16,11,1
9,7,33,0,2,13,1,0,0,0,17,16,11,1
9,7,33,0,2,13,1,0,0,0,17,16,12,1
9,7,33,0,3,13,1,0,0,0,17,16,12,1
8,7,33,0,3,13,1,0,0,0,17,16,12,1
8,7,33,0,2,13,1,0,0,0,17,16,12,1
8,6,33,0,2,13,1,0,0,0,17,16,12,1
8,6,32,0,2,13,1,0,0,0,17,16,12,1
8,6,32,0,2,12,1,0,0,0,17,16,12,1
8,6,32,0,2,12,1,0,0,0,18,16,12,1
8,6,32,0,2,12,1,0,0,0,18,15,12,1
8,5,32,0,2,12,1,0,0,0,18,15,12,1
8,5,32,0,2,12,1,0,0,0,18,16,12,1
8,5,32,0,2,12,1,0,0,0,18,16,11,1
8,5,32,0,2,13,1,0,0,0,18,16,11,1
8,5,32,0,2,13,2,0,0,0,18,16,11,1
8,1,30,6,2,12,0,0,0,2,19,17,9,-1
8,1,30,6,2,12,0,0,0,1,19,17,9,-1
8,1,30,6,1,12,0,0,0,1,19,17,9,-1
8,1,30,7,1,12,0,0,0,1,19,17,9,-1
8,1,30,7,1,12,0,0,0,0,19,17,9,-1
8,1,30,7,1,13,0,0,0,0,19,17,9,-1
8,1,30,7,1,13,0,0,0,0,20,17,9,-1
8,1,30,7,1,12,0,0,0,0,19,18,9,-1
8,1,30,7,1,11,0,0,0,0,19,18,9,-1
7,1,30,7,1,11,0,0,0,0,19,18,9,-1
7,1,28,5,2,9,0,0,0,2,18,15,11,-1
7,1,27,5,2,9,0,0,0,2,18,15,11,-1
7,1,27,5,1,9,0,0,0,2,18,15,11,-1
7,1,26,5,1,9,0,0,0,2,18,15,11,-1
7,1,26,4,1,9,0,0,0,2,18,15,11,-1
7,1,26,4,1,9,0,0,0,2,19,15,11,-1
7,1,26,3,1,9,0,0,0,2,19,15,11,-1
7,2,26,3,1,9,0,0,0,2,19,15,11,-1
7,2,26,3,1,8,0,0,0,2,19,15,11,-1
7,2,26,3,1,8,0,0,0,2,18,15,11,-1
7,2,26,3,1,8,0,0,0,3,18,15,11,-1
7,2,27,3,1,8,0,0,0,3,18,15,11,-1
7,2,27,3,1,8,0,0,0,3,18,16,11,-1
7,2,27,3,1,7,0,0,0,3,18,16,11,-1
