0,18,1,2,41,1,1,2,0,1,2,1,40,1,1,2,1,1,0,0,0
1,32,2,4,78,2,2,2,0,1,1,0,23,0,0,1,0,1,0,0,1
3,5,0,0,6,0,0,1,0,0,1,0,20,0,0,1,0,1,0,0,0
0,18,1,2,41,1,1,2,0,1,2,1,40,1,2,2,1,1,0,0,-1
0,18,1,2,42,1,1,2,0,1,2,1,40,1,2,2,1,1,0,0,-1
2,21,2,0,41,1,3,2,0,0,1,2,40,0,2,2,0,1,1,1,-1
2,21,2,0,41,1,3,2,0,0,1,2,40,0,2,2,0,1,0,1,-1
3,21,2,0,40,1,4,2,0,0,2,2,40,0,2,3,0,1,1,1,-1
3,22,2,0,39,1,2,3,0,2,2,1,37,0,0,3,1,2,0,0,-1
3,21,2,0,39,0,1,3,0,2,2,1,37,1,0,3,1,2,0,0,-1
3,21,2,0,39,0,1,3,0,2,2,1,37,1,0,3,2,2,0,0,-1
3,20,2,0,39,0,1,3,0,2,2,1,37,1,0,3,2,2,0,0,-1
3,20,2,0,39,0,1,3,0,2,2,1,38,1,0,3,2,2,0,0,-1
3,20,2,0,39,0,1,3,0,2,2,1,38,1,0,3,2,2,1,0,-1
3,19,2,0,39,0,1,3,0,2,2,1,38,1,0,3,1,2,1,0,-1
3,19,2,0,39,0,1,3,0,2,1,1,38,1,0,3,1,2,1,0,-1
3,19,2,0,39,0,1,3,0,2,1,1,38,1,0,3,1,2,0,0,-1
3,19,2,1,39,0,1,3,0,2,1,1,38,1,0,3,1,2,0,0,-1
3,19,2,1,39,0,1,3,0,2,1,0,38,1,0,3,1,2,0,0,-1
3,17,1,1,38,0,2,2,0,1,1,0,40,1,2,4,2,2,1,1,-1
3,16,1,1,38,0,2,2,0,1,1,0,40,1,2,4,2,2,1,1,-1
2,15,0,0,39,1,1,3,0,2,3,2,38,1,2,3,2,2,1,0,-1
2,15,0,0,39,1,1,3,0,2,3,2,39,1,2,3,2,2,1,0,-1
2,15,0,0,39,1,1,3,0,2,3,2,40,1,2,3,2,2,1,0,-1
2,15,0,0,39,1,1,3,0,2,3,2,40,1,2,3,3,2,1,0,-1
1,15,0,0,39,1,1,3,0,2,3,2,40,1,2,3,3,2,1,0,-1
1,15,0,0,39,1,1,3,0,2,3,1,40,1,2,3,3,2,1,0,-1
1,15,0,0,38,1,1,3,0,2,3,1,40,1,2,3,3,2,1,0,-1
1,15,0,0,38,1,1,3,0,2,3,1,39,1,2,3,3,2,1,0,-1
1,15,0,0,38,1,1,3,0,2,3,1,38,1,2,3,3,2,1,0,-1
1,15,0,0,38,1,1,3,0,2,3,1,38,1,2,3,3,2,0,0,-1
1,15,0,0,38,1,1,3,0,2,3,2,38,1,2,3,3,2,0,0,-1
1,15,0,0,38,1,1,3,0,2,3,3,38,1,2,3,3,2,0,0,-1
0,15,0,0,38,1,1,3,0,2,3,3,38,1,2,3,3,2,0,0,-1
3,10,2,1,42,1,0,3,0,0,1,1,45,2,1,2,0,2,0,0,-1
3,10,2,1,42,1,0,3,0,0,1,1,44,2,1,2,0,2,0,0,-1
2,10,2,1,43,2,0,3,0,0,1,1,44,2,2,2,1,2,0,0,-1
2,9,2,1,43,2,0,3,0,0,1,1,44,2,2,2,1,2,0,0,-1
2,9,2,1,43,2,0,3,0,0,1,2,44,2,2,2,1,2,0,0,-1
2,9,2,1,43,2,0,3,0,0,1,2,43,2,2,2,1,2,0,0,-1
2,9,2,1,43,2,0,3,0,0,1,2,42,2,2,2,1,2,0,0,-1
2,9,2,1,43,2,0,3,0,0,1,2,42,2,2,1,1,2,0,0,-1
2,9,2,1,44,2,0,3,0,0,1,2,42,2,2,1,1,2,0,0,-1
2,9,2,1,44,2,0,3,0,0,1,2,42,2,1,1,1,2,0,0,-1
2,9,2,1,44,2,0,3,0,0,1,2,42,2,2,2,1,2,0,0,-1
2,9,2,0,44,1,0,4,0,1,2,2,41,2,2,3,1,2,1,0,-1
2,9,2,0,44,1,0,4,0,1,2,2,41,2,2,3,1,2,0,0,-1
2,9,2,0,44,1,0,4,0,1,2,2,41,2,1,3,1,2,0,0,-1
2,9,2,0,44,1,0,4,0,1,2,2,40,2,2,3,1,2,0,0,-1
2,9,2,0,44,1,0,4,0,1,2,2,40,2,2,3,1,2,1,0,-1
3,9,2,0,44,1,0,4,0,1,2,2,41,2,2,3,1,2,1,0,-1
2,9,2,1,46,1,0,4,0,1,2,2,42,2,2,3,0,2,0,0,-1
2,9,2,1,46,1,0,4,0,1,2,2,42,2,2,3,0,2,1,0,-1
2,9,2,2,46,1,0,4,0,1,2,2,42,2,2,3,0,2,1,0,-1
2,9,2,2,45,1,0,4,0,1,2,2,42,2,2,3,0,2,1,0,-1
2,9,2,2,45,2,0,4,0,0,2,2,42,2,2,3,0,2,1,0,-1
2,9,2,2,45,2,0,4,0,0,2,2,42,2,2,2,0,2,1,0,-1
2,9,2,2,45,2,0,4,0,0,2,2,42,2,2,1,0,2,1,0,-1
3,10,1,1,46,4,0,2,0,2,1,0,40,1,0,1,0,1,1,0,-1
3,10,1,2,46,4,0,2,0,2,1,0,40,1,0,1,0,1,1,0,-1
3,10,1,2,46,4,0,2,0,2,1,0,40,1,0,1,0,1,0,0,-1
3,10,1,1,46,4,0,2,0,2,1,0,40,1,0,1,0,1,0,0,-1
