4,0,17,3,1,4,3,0,0,0,0,40,0,1
5,0,5,0,1,5,5,0,0,0,17,40,0,1
4,4,5,7,4,6,5,0,0,0,22,40,0,1
4,3,8,1,4,0,3,0,0,0,0,45,0,0
8,0,7,8,0,6,2,0,0,0,0,2,0,0
2,0,5,0,2,0,3,0,0,0,0,40,0,0
4,0,10,1,0,1,2,4,0,0,0,40,0,1
5,0,5,3,4,8,3,0,0,0,0,40,0,0
6,0,9,1,0,3,2,0,0,0,0,45,0,1
5,0,4,0,1,5,3,0,0,0,0,40,0,0
5,0,10,1,1,1,3,0,0,0,0,40,0,1
5,0,5,0,1,4,5,0,0,0,0,45,0,1
4,0,10,0,2,5,3,0,0,0,0,40,0,1
5,0,8,10,1,0,3,0,0,0,0,40,0,1
7,1,8,13,5,5,3,0,0,0,0,25,0,1
4,0,8,1,0,8,0,0,0,0,24,6,0,0
4,3,5,1,1,5,5,0,0,0,0,40,0,1
4,0,2,3,1,5,5,0,0,0,0,38,0,1
6,0,4,0,0,3,2,0,0,0,0,45,0,1
5,4,1,3,1,8,3,0,0,0,0,40,0,1
3,4,3,0,3,5,3,0,0,0,0,40,0,1
5,1,19,0,1,4,3,0,0,0,0,30,0,0
4,0,4,3,1,7,3,0,0,0,0,24,0,0
3,0,17,0,2,0,3,0,0,0,0,45,0,0
5,0,17,3,1,4,3,0,0,0,0,40,0,1
4,0,17,3,1,4,3,0,0,1,0,40,0,1
4,0,17,3,1,4,3,0,0,1,0,41,0,1
4,0,18,3,1,4,3,0,0,1,0,41,0,1
4,0,18,3,1,4,3,0,0,1,1,41,0,1
4,0,18,3,1,4,3,0,0,1,2,41,0,1
4,0,18,3,1,4,3,0,0,1,2,42,0,1
4,0,18,3,1,5,3,0,0,1,2,42,0,1
4,0,17,3,1,5,3,0,0,1,2,42,0,1
4,0,17,3,1,5,3,0,0,1,1,42,0,1
4,0,17,3,1,5,4,0,0,1,1,42,0,1
4,0,17,3,1,5,5,0,0,1,1,42,0,1
4,0,17,3,2,5,3,0,0,1,1,42,0,1
4,0,17,3,2,5,3,0,0,1,1,42,1,1
3,0,17,3,2,5,3,0,0,1,1,42,0,1
5,0,17,1,2,4,2,0,0,2,0,43,0,-1
5,0,17,1,2,4,2,0,0,3,0,43,0,-1
4,0,17,1,2,4,2,0,0,3,0,43,0,-1
4,0,16,1,2,4,2,0,0,3,0,43,0,-1
4,0,16,1,2,4,2,0,0,3,0,42,0,-1
4,0,16,1,2,4,2,0,0,3,0,42,1,-1
4,0,16,1,2,4,2,0,0,2,0,42,1,-1
5,0,16,1,2,4,2,0,0,2,0,42,1,-1
5,1,16,1,2,4,2,0,0,2,0,42,1,-1
5,2,16,1,2,4,2,0,0,2,0,42,1,-1
5,2,16,1,2,4,3,0,0,2,0,42,1,-1
5,2,16,1,2,4,3,0,0,2,0,43,1,-1
5,2,16,1,2,4,3,0,0,2,0,41,1,-1
5,2,16,1,2,4,3,0,0,3,0,41,1,-1
6,0,5,0,1,5,5,0,0,0,17,40,0,1
6,0,5,0,1,5,4,0,0,0,17,40,0,1
6,0,5,0,1,5,3,0,0,0,17,40,0,1
6,0,5,0,1,5,3,0,0,0,17,39,0,1
7,0,5,0,1,5,3,0,0,0,17,39,0,1
7,0,5,0,1,5,3,0,0,1,17,39,0,1
8,0,5,0,1,5,3,0,0,1,17,39,0,1
8,0,5,0,1,5,3,0,0,1,17,39,1,1
8,1,4,0,2,5,3,0,0,1,16,39,1,1
8,1,4,0,2,5,3,0,0,1,15,39,1,1
8,1,4,0,2,5,3,0,0,1,15,40,1,1
8,1,4,0,2,5,3,0,0,1,15,41,1,1
8,0,4,0,2,5,3,0,0,1,15,41,1,1
8,0,3,0,2,5,3,0,0,1,15,41,1,1
8,0,3,0,2,5,3,0,0,1,16,41,1,1
9,0,3,0,2,5,3,0,0,1,16,41,1,1
9,0,3,0,3,5,3,0,0,1,16,41,1,1
9,0,3,0,3,5,4,0,0,1,16,41,1,1
9,0,4,0,3,5,4,0,0,0,16,41,1,1
9,0,4,0,3,5,5,0,0,0,16,41,1,1
9,0,5,0,3,5,5,0,0,0,16,41,1,1
9,0,5,0,3,5,5,0,0,0,16,41,2,1
9,0,5,1,3,5,5,0,0,0,16,41,2,1
9,0,5,2,3,5,5,0,0,0,16,41,2,1
9,0,5,3,3,5,5,0,0,0,16,41,2,1
9,0,5,3,3,5,5,0,0,0,17,41,2,1
8,0,5,3,3,5,5,0,0,0,17,41,2,1
7,0,5,3,3,5,5,0,0,0,17,41,2,1
7,0,5,3,3,5,5,0,0,0,17,41,1,1
7,0,5,3,2,5,5,0,0,0,17,41,1,1
7,0,5,4,2,5,5,0,0,0,17,41,1,1
7,0,5,4,2,5,5,0,0,0,17,40,1,1
7,1,5,4,2,5,5,0,0,0,17,40,1,1
7,1,5,5,2,5,5,0,0,0,17,40,1,1
7,1,5,5,2,5,5,0,0,0,17,40,0,1
7,1,5,5,2,5,5,0,0,0,18,40,0,1
7,1,5,5,2,5,5,0,0,1,18,40,0,1
7,1,5,5,2,5,5,0,0,1,19,40,0,1
7,1,6,5,2,5,5,0,0,1,19,40,0,1
7,1,6,5,2,5,5,0,0,1,19,40,1,1
7,1,6,6,2,5,5,0,0,1,19,40,1,1
7,1,6,6,1,5,5,0,0,1,19,40,1,1
7,1,6,6,1,5,5,0,0,1,19,41,1,1
6,1,6,6,1,5,5,0,0,1,19,41,1,1
6,1,5,6,1,5,5,0,0,1,19,41,1,1
6,1,5,6,2,5,5,0,0,1,19,41,1,1
6,1,5,6,2,5,5,0,0,1,19,41,0,1
6,1,3,6,1,4,4,0,0,0,19,41,0,-1
6,1,3,6,1,4,5,0,0,0,19,41,0,-1
5,1,3,6,1,4,5,0,0,0,19,41,0,-1
4,1,3,6,1,4,5,0,0,0,19,41,0,-1
4,1,2,5,1,5,5,0,0,0,19,41,0,1
4,1,2,5,1,5,5,0,0,0,18,41,0,1
4,1,2,6,1,5,5,0,0,0,18,41,0,1
4,1,2,6,1,5,5,0,0,0,19,41,0,1
4,1,2,6,1,5,5,0,0,0,20,41,0,1
4,1,1,6,1,5,5,0,0,0,20,41,0,1
4,1,1,5,1,5,5,0,0,0,20,41,0,1
4,1,1,6,1,5,5,0,0,0,20,41,1,1
4,2,1,6,1,5,5,0,0,0,20,41,1,1
4,4,5,6,4,6,5,0,0,0,22,40,0,1
4,4,5,5,4,6,5,0,0,0,22,40,0,1
4,4,5,5,4,6,5,0,0,0,22,40,1,1
4,4,5,5,4,7,5,0,0,0,22,40,1,1
4,4,5,5,4,7,5,0,0,0,21,40,1,1
4,4,5,5,4,7,5,0,0,1,21,40,1,1
4,4,5,5,4,7,5,0,0,1,21,40,2,1
4,4,5,5,4,8,5,0,0,1,21,40,2,1
4,4,4,5,4,8,5,0,0,1,21,40,2,1
4,5,4,5,4,8,5,0,0,1,21,40,2,1
4,5,4,5,4,8,5,0,0,1,21,41,2,1
4,5,4,5,4,8,5,0,0,1,22,41,2,1
4,5,3,5,4,8,5,0,0,1,22,41,2,1
4,5,4,5,4,9,5,0,0,1,22,41,2,1
4,5,4,5,4,10,5,0,0,1,22,41,2,1
4,5,4,5,4,10,5,0,0,1,22,41,1,1
5,5,4,5,4,10,5,0,0,1,22,41,1,1
5,6,4,5,4,10,5,0,0,1,22,41,1,1
5,6,4,5,4,10,5,0,0,1,23,41,1,1
6,6,4,5,4,10,5,0,0,1,23,41,1,1
6,6,4,5,5,10,5,0,0,1,23,41,1,1
6,6,4,6,5,10,5,0,0,1,23,41,1,1
6,6,3,6,5,10,5,0,0,1,23,41,1,1
6,6,3,6,5,10,5,0,0,1,23,42,1,1
6,6,2,6,5,10,5,0,0,1,23,42,1,1
6,6,2,5,5,10,5,0,0,1,23,42,1,1
6,6,2,5,5,10,5,0,0,0,23,42,1,1
6,6,2,6,5,10,5,0,0,0,23,42,1,1
6,6,1,6,5,10,5,0,0,0,23,42,1,1
6,6,1,6,5,10,5,0,0,0,23,41,1,1
6,6,0,6,5,10,5,0,0,0,23,41,1,1
6,6,0,6,5,10,5,0,0,0,22,41,1,1
6,6,0,6,5,10,5,0,0,0,22,40,1,1
6,6,0,7,5,10,5,0,0,0,22,40,1,1
6,6,1,6,5,10,5,0,0,0,22,41,1,1
6,6,1,6,5,10,5,0,0,0,22,41,2,1
6,6,2,6,5,10,5,0,0,0,22,41,2,1
6,6,3,6,5,10,5,0,0,0,22,41,2,1
6,6,3,6,4,10,5,0,0,0,22,41,2,1
6,6,4,6,4,10,5,0,0,0,22,41,2,1
6,6,4,6,4,10,5,0,0,0,22,41,1,1
6,6,4,6,4,10,5,0,0,0,22,42,1,1
6,6,4,6,4,9,5,0,0,0,22,42,1,1
6,6,4,5,4,9,5,0,0,0,22,42,1,1
6,6,4,5,4,10,5,0,0,0,22,42,1,1
6,6,4,5,4,10,5,0,0,0,23,42,1,1
6,6,4,5,4,10,5,0,0,0,23,43,1,1
6,6,4,5,4,10,5,0,0,0,22,43,1,1
6,6,4,4,4,10,5,0,0,0,22,43,1,1
6,6,4,4,4,10,5,0,0,1,22,43,1,1
6,6,4,4,4,10,5,0,0,2,22,43,1,1
6,6,4,4,4,11,5,0,0,2,22,43,1,1
6,6,5,4,4,11,5,0,0,2,22,43,1,1
6,6,5,5,4,11,5,0,0,2,22,43,1,1
6,6,5,5,4,11,5,0,0,2,21,43,1,1
6,7,5,5,4,11,5,0,0,2,21,43,1,1
7,7,5,5,4,11,5,0,0,2,21,43,1,1
7,7,5,5,4,10,5,0,0,2,21,43,1,1
7,7,6,5,4,10,5,0,0,2,21,43,1,1
7,7,6,5,4,10,5,0,0,2,22,43,1,1
7,7,6,5,5,10,5,0,0,2,22,43,1,1
7,7,6,5,5,9,5,0,0,2,22,43,1,1
7,7,6,5,5,8,5,0,0,2,22,43,1,1
7,7,6,5,5,8,5,0,0,2,22,43,0,1
7,7,6,5,5,7,5,0,0,2,22,43,0,1
7,7,6,6,5,7,5,0,0,2,22,43,0,1
7,7,5,6,5,7,5,0,0,2,22,43,0,1
3,0,13,8,0,12,5,0,0,3,20,52,13,-1
3,0,13,8,0,12,5,0,0,3,20,52,14,-1
3,0,13,8,0,12,5,0,0,3,19,52,14,-1
3,0,13,8,0,12,5,0,0,3,19,53,14,-1
2,0,13,8,0,12,5,0,0,3,19,53,14,-1
2,0,13,8,0,12,5,0,0,3,19,54,14,-1
2,1,13,8,0,12,5,0,0,3,19,54,14,-1
2,1,13,8,0,12,5,0,0,3,19,55,14,-1
1,1,13,8,0,12,5,0,0,3,19,55,14,-1
2,1,16,8,0,12,5,0,0,2,17,53,14,-1
2,1,17,8,0,12,5,0,0,2,17,53,14,-1
2,1,16,8,0,12,5,0,0,2,16,53,14,-1
2,1,16,8,0,13,5,0,0,2,16,53,14,-1
2,1,16,8,0,13,5,0,0,3,16,53,14,-1
3,1,16,8,0,13,5,0,0,3,16,53,14,-1
3,1,15,8,0,13,5,0,0,3,16,53,14,-1
3,1,15,8,0,13,5,0,0,3,16,54,14,-1
3,1,15,8,0,13,4,0,0,3,16,54,14,-1
4,2,8,1,4,0,3,0,0,0,0,45,0,-1
4,2,8,1,4,0,3,0,0,0,1,45,0,-1
4,1,8,1,4,0,3,0,0,0,1,45,0,-1
4,1,8,1,4,0,3,0,0,0,1,44,0,-1
4,1,8,1,4,0,4,0,0,0,1,44,0,-1
4,1,8,1,4,0,4,0,0,1,1,44,0,-1
4,1,8,1,4,0,4,0,0,1,1,44,1,-1
4,1,8,1,5,0,4,0,0,1,1,44,1,-1
4,1,8,1,5,0,4,0,0,2,1,44,1,-1
3,1,8,1,5,0,4,0,0,2,1,44,1,-1
4,1,8,1,5,0,4,0,0,2,2,44,1,-1
4,1,8,1,5,0,4,0,0,2,2,44,0,-1
4,1,8,1,4,0,4,0,0,2,2,44,0,-1
4,1,8,1,4,0,4,0,0,2,2,44,1,-1
4,1,8,0,4,0,4,0,0,2,2,44,1,-1
4,1,8,0,3,0,4,0,0,2,2,44,1,-1
4,1,8,0,3,0,4,0,0,2,3,44,1,-1
